doc_id,total_word_count,filtered_text
NYT19980403.0513,898,oakland calif joe torre yankee cap tilt high forehead thursday night 10 2 loss angel anaheim dumbfounded expression overwhelm face beer hand dead ringer walter matthau manager bad news bear kick rear torre say nt help matter yankee blame el nino blame american league schedule blame regardless arrive friday having lose game season high hope toothless offensive attack brainless play defense ugly game say david cone make start saturday oakland ugly way lose embarrass type game hope wake nonetheless like team derek jeter shortstop reiterate torre mention yankee preparation affect el nino drive rain weekend san diego hour batting infield practice wash away george steinbrenner principal owner say thursday request team open yankee stadium season 1997 opener indoor seattle yankee go 4 4 west coast swing baltimore open camden yard jump ahead standing trip west coast recent year challenge yankee 64 83 country 1990 rain west coast yankee 0 2 ramiro mendoza effective pitcher spring training start friday night athletic thursday defeat error charge yankee play miserably make mistake game final week spring training inning yankee threaten jeter single paul oneill walk bernie william smash line drive center field anaheim jim edmond step forward catch ball neck high jeter run contact easily double second base end inning dismiss unthinkable jeter forget number out torre say think william liner go land hit jeter say think score hit hard try good jump jeter say edmond catch like camp fly ball anaheim score run fourth inning david well yankee infielder play damage limit run inning dave hollin hammer solo homer tim salmon chop ball shortstop hole jeter field fire throw skip baseman tino martinez unable scoop ball cleanly base hit well walk cecil fielder swift garret anderson slap half speed grounder middle chance inning end double play marginal shot lose jeter fumble bouncer settle instead inning well pitch phil nevin runner give run double tough jeter say anderson ball hit slow well accept share blame run throw fastball ball strike hollin home run hang curveball nevin double darryl strawberry william play alongside spring training have ball hit equidistant occur twice thursday strawberry catch ball drop second avoid collision william strawberry second play rule triple gary disarcina set run seventh eighth scott brosius baseman field grounder runner infield brosius glance carlos garcia runner look second brosius forget second baseman chuck knoblauch cover base infield brosius quickly throw garcia note brosius indecision score infielder reset hitter brosius tap chest acknowledge mistake later strawberry overthrow cutoff man hopefully get garbage way say torre night manager bad news yankee inside pitch chili davi designate hitter leave thursday night game bat joe torre describe pain right foot foot little numb torre say shoe tie little tight yankee go 1 16 runner score position game chuck knoblauch reach base plate appearance orlando hernandez right hander defect cuba pitch solid inning simulated game class player tampa fla allow infield hit
NYT19980407.0213,1784,new orlean town famous flamboyance susan spicer city stealth chef unlike emeril legasse justin wilson speak softly desire build restaurant empire serve cajun creole food quiet self deprecate food restaurant bayona shine widely regard cooking luminary new orlean nation routinely cite survey america good chef intimate restaurant french quarter pack nightly local tourist appreciate uncluttered cooking rely goodness ingredient captivate approach food reflect wide range interest live france holland travel mediterranean united state mother danish learn variety likely serve fry chicken curry ms spicer say ms spicer food mirror louisiana sensibility use oyster stuff roasted quail encrust rabbit pecan serve sauce cajun tasso ham thai spicy shrimp hand brilliantly season authentically thai beautifully balanced flavor presentation simple straightforward tower food architecture success come quickly ms spicer open restaurant 1990 year cast career ms spicer 45 consider late bloomer claim fail try cocktail waitress fire bad secretary say small smile play mouth consider change career person career child 60 restless start cook 26 look creative outlet come easy begin culinary career 1979 apprentice french chef new orlean spend month work station parisian restaurant kitchen know return new orlean boss expect chef restaurant open say nt feel qualified decision hand chef feel nt ready pretty stressful say hire think know kind afraid lot time leave go europe work return new orlean year later 1986 opening chef bistro maison de ville hotel stay bayona reality immediate success turn profit month bayona national reputation cognoscenti feel pretty confident ms spicer think long way bayona evolve say recent afternoon cook favorite dish cooking school kitchen shop recently open stay fresh want way nt think energy inject different project determined grow cook thing m good put flavor say good instinct food wine probably adventurous young age sit office menu term technique like confident ms spicer dark blond hair intense pale blue eye describe shy unnoticed people remember band wear forehead cook course presence reporter headband move hair leftover hippie trait disguise see conduct cooking class describe lively funny share intimate secret private life talk young boyfriend example manager shop describe mingling personal professional life pretty dangerous thing add offhanded manner past point worry getting marry ms spicer come cook spite father mother dad high hope scholastically say school skip grade kid want sort engineer earthy cook want culinary institute america nt want pay despite lack architectural plate vogue today despite fact food cajun creole chef television cooking series cookbook ms spicer patron come trust think interesting intimidate people say ms spicer understate style apparent look new shop call spice inc clean spare shop take location make ms spicer urban pioneer spice inc open late year warehouse district way gentrification grungy exterior historic cotton mill building provide clue airy shop floor sunlight stream floor ceiling window loft like decor expose metal pipe light wood paint cement floor provide background entice display prepared food like sesame crust tuna thai green curry chicken shortys macaroni cheese ample selection fruit vegetable cheese shop make european style bread new orlean ms spicer say spice look different bayona heart french quarter 200 year old creole cottage french jalousie door restaurant intimate dining room ceiling fan terra cotta wall crisp white linen lighting make look good glass garden room look incredibly romantic brick walled garden charm understate owner m look provoke ms spicer say m envelope pusher m glad people essentially want taste good story end optional material follow recipe adapt susan spicer bayona grill duck breast pepper jelly glaze time 30 minute 8 boneless duck breast 6 ounce skin trim fat coarse salt 1 teaspoon freshly grind black pepper 2 teaspoon chop fresh thyme 2 teaspoon chop fresh rosemary pepper jelly glaze 2 tablespoon chop shallot cup sherry vinegar 3 cup seasoned chicken beef stock 3 tablespoon hot pepper jelly 2 tablespoon unsalted butter salt freshly grind black pepper taste 1 jalapeno seed finely mince optional 1 wash dry duck breast mix salt pepper thyme rosemary sprinkle mixture skin breast refrigerate hour let stand hour cook 2 glaze combine shallot vinegar stock small pot bring boil reduce heat simmer liquid reduce cup whisk pepper jelly butter season taste salt pepper add jalapeno desire add vinegar sauce sweet 3 grill saute skin 6 minute turn cook 2 minute long depend rare want breast remove heat let stand 2 minute slice diagonal 5 6 piece arrange plate skin spoon glaze yield 8 serving smother green time 20 minute 2 tablespoon unsalted butter 2 tablespoon olive oil 2 medium onion chop 12 cup assorted green like mustard broccoli rape collard kale turnip stem wash chop chicken stock need 4 teaspoon cider vinegar salt freshly grind black pepper hot sauce optional 1 large nonstick saute pan melt butter oil saute onion 5 minute color 2 stir assorted green cook medium high heat vegetable wilt tender 8 10 minute mixture dry add little chicken stock 3 stir vinegar season salt pepper hot sauce desire yield 4 serving sweet potato puree time 1 hour 5 minute 2 pound sweet potato yam 1 tablespoon unsalted butter 1 tablespoon molasse honey teaspoon grate nutmeg 1 preheat oven 375 degree scrub potato bake low rack 45 minute 1 hour potato soft 2 cool slightly remove skin mash butter molasse nutmeg heat stove microwave oven serve yield 4 serving strawberry pink peppercorn sauce time 20 minute cup sugar 2 tablespoon cognac 1 tablespoon balsamic vinegar 1 teaspoon concentrated pomegranate juice molasse 1 teaspoon pink peppercorn lightly crush 1 pint strawberry wash stem 1 cup dice rest slice 1 place sugar small pot 1 tablespoon water stir dissolve bring boil medium high heat simmer deep caramel color watch carefully mixture burn easily 2 remove heat carefully pour cognac vinegar low heat swirl mixture dissolve caramel remove heat stir pomegranate juice molasse peppercorn diced strawberry cook low heat minute sauce thick syrupy 3 cool carefully stir remain strawberry serve vanilla ice cream mascarpone panna cotta yield 4 serving
NYT19980407.0215,612,los angele entertainment industry thrive thinly disguised hierarchy exclusivity know producer director fight ferociously agent assistant course ticket major event seinfeld nbc enormously successful sitcom cultural icon trump crowd taping final segment final episode shut year shroud dense secrecy prove impossible ve get 89 million call say alan horn chairman castle rock entertainment company produce seinfeld shameless yes people shameless try family affair know people ve connect family horn say take wife child relative 250 people invite watch final taping wednesday connect way star jerry seinfeld julia louis dreyfus jason alexander michael richard close say elizabeth clark spokeswoman castle rock outside immediate go allow add aura secrecy script circulate receive script sign confidentiality agreement horn say involve discuss content episode broadcast 14 expect attract large television audience result nbc reportedly sell advertising 2 million 30 second spot roughly time show usual rate security extremely tight wednesday tape producer brace heavy cordon television camera news crew gate studio cbs studio center studio city seinfeld episode hour long bit information people involve disclose tape night night typical show script write larry david create jerry seinfeld leave year ago work movie project episode feature regular cast guest star appear previous episode clear exactly audience wednesday evening rumor concluding moment episode tape time rumor select audience show tape decoy end fake intend throw snoop track case event disclose story line fake script circulate internet unknown author television series reflection time proudly proclaim enormously popular huge source profit nbc castle rock new episode produce wednesday seinfeld prove great success syndication 9 pm thursday mainstay popular night network television concern nbc able replace seinfeld draw large young affluent audience night distant thought wednesday night give entertainment brag right able claim see firsthand
NYT19980407.0220,422,rapper ice cube make directorial debut player club hearty throwback formula 70 blaxploitation film sex violence cash trash flash set euphemistically call gentleman club construct 100 percent predictable soap opera clean cut diana armstrong lisaraye college student single mom dancin final corner complain articulate film central dilemma diana wholesome nice strut stuff club fiscal reason use diamond nom de strip film see big moral distinction dance club moonlight bachelor party song title soundtrack include shake watcha mama give ya da money whore house clubbin know m ho leering soapy film soul food defend empower benefit exotic dancing worry good girl go wrong spirit exploitation invoke heyday pam grier manage turn diamond pistol packin mama work catfight ice cube play minor heavy flaunt trademark scowl throw broad humor diamond nemesis chrystale wilson show bachelor party white policeman start spank honor rodney king campy moment luridly colorful look cinematography malik sayeed flair frill b movie healthy video afterlife day s say cautionary tale chastened ex stripper wind sell shoe production note player club write direct ice cube director photography malik sayeed edit suzanne hine music hide face production designer dina lipton produce carl craig patricia charbonnet release new line cinema run time 103 minute film rate r 17 require accompany parent adult guardian include profanity partial nudity suggestive situation bernie mac dollar bill monica calhoun ebony jamie foxx blue aj johnson lil man ice cube reggie alex thoma clyde faizon love peter charle murphy brooklyn chrystale wilson ronnie tracy jone tina terence howard kc larry mccoy st louis ronn riser professor mill dick anthony william mr armstrong badja djola doctor tiny lister xl lisaraye diamond
NYT19980407.0221,1015,charle johnson novel middle passage historical reconstruction slavery turn recent history dreamer imagine account day rev dr martin luther king jr day fill evil premonition tragedy strike king assassinate memphis tenn 30 year ago story shift king interior monologue reflection johnson principal narrator shy self conscious 24 year old acolyte king name matthew bishop word woman love talk like thesaurus johnson theme matthews growth kind intellectually precocious late adolescence manhood suspect matthew model johnson youthful self johnson narrative aim principally appearance entirely fictional character chaym smith global wanderer striver redemption bear uncanny physical resemblance king result chaym earn role stand king time life clearly danger chaym presence give johnson novel ambiguous conradian eeriness story doppelganger double mirror image opposite reminder invisible person lie mask theme rich develop johnson usual stylishness chaym live life shadow king fame status kind live saint johnson vision experience jealous drive admiring vengeful johnson remind king minister leader struggle black right dreamer theological reflection biblical story cain sacrifice inexplicably reject god resound novel chaym ask curse blessing pour king stuff chaym tell matthew listen king speak church thing ve say stuff ve feel like spirit trap clear big clean word numerous fold johnson psychological intrigue chaym powerful character eloquently irascible morally deep dreamer complete success despite consistently high quality johnson write end especially johnson lose control doppelganger theme instead dreamer turn muddle theme betrayal involve unlikely pair federal agent chaym betrayal virtue timing link king assassination far clear johnson know force set motion recourse kind unresolved implausible mystery leave reader sense incompleteness anticlimax intentional reflection deep incompleteness real life lesson unresolvability thing johnson purpose story end optional material follow action dreamer take place chicago king having achieve major victory south arrive campaign northern form racial discrimination johnson king tired tearful assail doubt wonder particular overestimate spiritual capacity black white alike capable understand deep esoteric message freedom gain dizzying height mountaintop selfs baggage abandon valley chaym smith arrive king door midst rumination kind negro movement year keep away world camera matthew say chaym appearance sullen ill keep embodiment blue chaym volunteer king stand role unhappily play life king refuse chaym tell figure m catchin hell cause might catch instead king agree arrange training destitute chaym movement assign matthew amy unreciprocating object matthew desire care story unfold background increase urban violence challenge king young militant black rank dreamer sense take time capsule flavor contrive example amy matthew find berate house nigger ex con name yahya zubena find poetry black power prison main character remain chaym homophonic resemblance cain explicit johnson return biblical theme begin veil lift tortured shadow cain cultural reincarnation parade mind like frame project cyclorama matthew tell say western man cain curse burden restlessness endless quest selfhood century spell differently different time caym kaym chaym etymological variation chaym king double cain everyman near end chaym ask pair woodenly construct fbi man turn double double agent disappear soon king assassinate johnson say collective failure climb mountaintop collective responsibility king death doubt true nostrum commonplace sort wisdom unmoored deeply personal individual mystery chaym present outset publication note dreamer novel charle johnson 237 page scribner 23
NYT19980407.0223,541,new york metropolitan opera present otto schenk production wagner meistersinger von nurnberg 1993 schenk work conservative evocative colorful jame levine conducting spacious nuanced production bring season ago production humane levine conduct luminous die meistersinger return monday night original reason bring great bass jame morris plan sing han sachs opera long role wagner wise shoemaker widower medieval nurnberg beloved member town guild master singer morris withdraw fall meet come fast replacement jame johnson american bass make house debut company creditable sachs levine intricate organic work deep time orchestra play monday positively glow onstage sense production throw lack inspiration likely cause jokey intrusively busy stage direction david mcclintock die meistersinger comedy tender insightful time troubling comedy antic f example depiction beckmesser town clerk beckmesser laughable endearingly laughable dream marry eva daughter fellow master singer pogner win guild annual song contest scheming outmaneuver sach hapless nasty stupid han joachim ketelsen german baritone sing role splendidly help stage direction nighttime serenade eva mischievously interrupt sach cobble pouting beckmesser strut street circle hand link cartoonish cliched idea ache pain suffer town brawl set serenading inanely overact aside directorial slip vocal reward especially musicianly tenor ben heppner triumphant evening reprise daunting role young knight walther voice sound rest free thrilling johnson sturdy exceptional voice stamina project sach dignity direct act like bully shove beckmesser fling eva walther time fatherly sachs eva johansson danish soprano make meet debut lovely eva girlishness characterization aggressively project volume voice tend turn harsh wobbly danish tenor gert henning jensen debut sach apprentice david boyish look balletic agility look voice hard press place wendy white sympathetic magdalene han sotin stentorian pogner amass sound meet chorus greeting sachs final scene easily forget antic stage direction clean make long robert wilson glacial staging lohengrin
NYT19980407.0224,1142,cambridge mass medium laboratory massachusetts institute technology work project book sound ominous book lover medium lab devote mainly computer look computer mean read electronic screen decidedly way people want read book particularly read text computer screen confine tiresome nt far nt leaf page compare part text eye find random nt comfortably carry computer screen bed beach bathroom nt collect computer screen bind beautifully vellum display shelf spirit english novelist anthony powell evoke title volume book furnish room hold news far grim book future describe visit media lab book like goodnight moon paradise lose gutenberg bible binding leather want hundred page turn time riffle ll able carry bed beach bathroom key book call electronic ink e ink apply page instead press develop joseph jacobson assistant professor mit backing thing think news future business consortium 75 company e ink consist microscopic sphere 40 micron diameter half thickness piece paper sphere half black half white sphere apply million paper flip electronically black side white side produce look like traditional print page envision medium lab book page fine wire carry electricity flip dot direction computer conceal book bind user scroll list book title display book spine user select ulysse computer text appear book page flip appropriate sphere black white side capacity book memory grow library instal jacobson foresee able store entire library congress holding number 17 million volume user able assemble book multiple source fit special need illustration animate e ink possible receive broadcast typeset create instant newspaper book familiar advantage book jacobson say unplug power carry display design sense presence stylus pen underline write note able dogear book jacobson greatly admire traditional book add book invent computer consider big breakthrough book simultaneous paper thin flexible display boot instantly run low power low cost story end optional material follow book publish single volume mind boggle dozen question form happen soon book available prototype page year 400 page take year long jacobson say point year ago description project publish media lab jacobson state prototype available year mean 1998 actually see media lab approach page demonstrate fundamental new part need jacobson continue different project enable underpin technology exactly combine form book clear important point technology easily manufacture phenomenally expensive cost jacobson say volume probably retail 2 4 reusable page 500 1000 book book work way reduce cost nice cost low lose book worry add believe possible cost content book public domain download jacobson say new work book copyright system royalty set text encrypt reader buy access code internet phone wireless transaction question remain unanswered implication publishing industry writer post book internet book need edit promote library bookstore remainder book edition rare book copy inscribe author autograph party heaven dearly beloved book borrower book long furnish room look wo nt like insist have certain title shelf remind existence promise read day like collect old fashioned book maybe resort display potemkin village book shelf row row favorite title color match furniture pet real removable shelf contain hollow page gun whisky flask cash diamond treasure far great touch button book write remove family member free ask question reflect certain benightedness hey ll able cry s book
NYT19980407.0236,368,radar estimate rainfall eastern nebraska southern iowa exceed 5 inch tuesday intense low pressure system stall middle mississippi valley disturbance slowly east wednesday new center low pressure form far south western tennessee rain taper middle west drizzle low cloud persist central northern plain wedge cool air occupy northeast cloud light shower southern new england ahead warm develop onshore wind north atlantic coast cool seasonal level sunshine breeze southwest bring mild air middle atlantic region thunderstorm form cluster interior southeast jet stream disturbance interact humid air move inland gulf mexico hail damaging straight line wind possible storm cold push eastward low mississippi valley follow sunny pleasantly warm weather southern plain cool moist air cover rockie pacific state jet stream disturbance steadily east north pacific snow level decrease foot cascade patch rain dampen northern california western oregon low pressure move slowly inland southwest sunny bit warm cloud arrive later day focus capital snow tenth inch snow fall ronald reagan washington international airport dec 9 1997 time snow nation capital season modicum snow match mark set 1972 1973 hold exclusive title snowy winter record curiously 16 day trace snow season compare 12 day trace snow 1972 73 chance late spring snow washington slim april 15 occurrence measurable snow weather record begin 1887
NYT19980407.0248,717,smithsonian institution washington shut division produce book record video notably smithsonian collection recording issue widely praise album jazz popular music official say tuesday hope continue offer recording announcement cutback particularly recording meet widespread alarm disappointment scholar collector memo date march 31 smithsonian undersecretary constance berry newman announce closing division loss 10 job institution 6500 employee overall memo content report tuesday washington post significant closing smithsonian collection recording invaluable resource scholar public quarter century well know recording like collection classic jazz sell million copy 1973 smithsonian recording receive grammy award nominate 11 think unwise surprise bit dan morgenstern director institute jazz study rutger university say decision certain cachet good thing nt believe smithsonian close thing country national museum poverty stricken nt going official smithsonian say closing recording division reflect problem distribution system rely largely direct mail discontent mission say hope offer recording future operation economically feasible eliminate current method distribute recording say robert schelin act manage director smithsonian presssmithsonian production oversee division cut curator historian place evaluate mechanism produce distribute kind work close smithsonian book specialize small number mass market book sell direct mail small video production division decision leave intact smithsonian institution press main book publish arm museum smithsonian book close 15 title glossy illustrate book smithsonian institution press 800 scholarly general interest title primarily sell bookstore museum direct mail division close smithsonian presssmithsonian production lose 108 million year expect 2 million loss year official say total smithsonian budget 552 million entirely end smithsonian role recording industry folkway recording distribute folk archival recording decade smithsonian remain official leave open possibility jazz country pop recording smithsonian collection recording continue imprint folkway label memo ms newman say analysis continue continue operation explore way dissemination scholarly work recording production program continue form smithsonian institution spokesman linda st thoma say tuesday smithsonian like find way continue recording function early tell form degree play official say decision backdrop financial need smithsonian change marketplace buffet direct mail operation understanding direct mail environment erode overall business project difficult sustain say peter cannell director smithsonian institution press survive publishing arm say employee smithsonian view cutback conflicting feeling decision way sorry say hand business institution able change time s
NYT19980407.0256,787,belfast northern ireland british prime minister tony blair fly northern ireland tuesday urgent effort remove snag peace negotiation protestant roman catholic political leader protestant british province feel hand history shoulder blair say arrive hillsborough government residence south belfast meeting david trimble protestant unionist leader raise new obstacle tuesday morning right try blair say m try office insist blair schedule arrive belfast tuesday believe arrival move wednesday response potential new crisis trimble say set proposal give negotiate party early tuesday unacceptable rejection widely see melodramatic tactic initiative peace talk tactic backfire push talk brink collapse probably turn melodrama tragedy widespread violence main catholic protestant guerrilla group observe cease fire sectarian violence kill 3200 people north 1969 deadline agreement intend end 800 year sectarian violence ireland set midnight thursday sen george mitchell d maine chairman talk say tuesday morning deadline extend job virtually nearly year prime minister arrive hour late obstacle agreement advance trimble leader protestant ulster unionist party trimble say proposal forward mitchell public bias favor catholic party mainstream social democratic labor sinn fein political wing irish republican army blair seek reassure protestant note british irish policy united ireland ultimate goal ira approve majority northern ireland majority likely remain protestant century trimble make proposal day predictable reaction rejection sinn fein possibly social democrat rush ditch negotiation compromise agreement midnight thursday story end optional material follow catholic seek support irish republic prime minister bertie ahern protestant look blair argue catholic want agreement increase political power new elect lawmaking assembly drastic change northern ireland political structure envision mitchell proposal want new cross border north south council minister northern ireland irish republic authorize binding decision north affair irish republic marginal consultative role protestant bristle demand see way catholic create united ireland free british control run dublin mitchell proposal know cover new government body protestant want weak body control protestant majority elect new assembly telephone blair london office trimble say say mitchell proposal contemplate alternate proposal wish know irish government prepared consider radically different measure principal protestant complaint irish government sponsor talk britain irish refuse specify tone ireland constitutional claim sovereignty north ahern dublin tuesday mother funeral immediately comment trimble rejection mitchell proposal rejection partly motivate trimble need stave vehement criticism rev ian paisley keep democratic unionist party talk trimble state rejection paisley harangue television interview traitor sell catholic terrorist trimble paisley compete protestant vote general election new northern assembly trimble likely candidate prime minister nt negotiate stunt say seamus mallon deputy leader social democrat stunt say jeffrey donaldson trimble unionist party ally real
NYT19980407.0258,486,new york price treasury security slightly low tuesday quiet trading investor sell treasury room new supply issuer like south korean government federal loan home mortgage corp know freddie mac price 30 year treasury bond decline 932 price 104 yield move opposite direction rise 584 percent 582 percent monday international bond sale korea begin sell 3 billion global bond wide implication countrys financial institution corporation hope tap global debt market sale serve indicator investor appetite debt asian nation hurt region financial crisis part government sell 1 billion year note estimate yield 899 percent 350 basis point comparable treasury 2 billion 10 year note estimate 914 percent 3625 basis point treasury basis point hundredth percentage point actual pricing occur wednesday market participant say strong demand bond big sale freddie mac price 5 billion 10 year note underwriter goldman sach amp co merrill lynch amp co salomon smith barney price yield 5849 percent like south korean issue appear success offering come week 4 billion sale federal national mortgage association fannie mae yield treasury security low level strong demand corporate global issue come surprise issue attractive expect large gain government security proof economy slow inflation contain treasury market trader say expect continued sluggishness day market rise week treasury active buyer tuesday purchase 14 billion coupon issue maturity april 1998 march 1999 lending support price bill gamba senior vice president manager bond trading cowen amp co strike low volume market trade saturday sunday nt imagine slow say player absent bond market close half session thursday close good friday player give week gamba say expect treasury 8 billion auction wednesday 30 year inflation index bond hold surprise market
NYT19980407.0271,947,love sound penny whistle nigh perfect instrument portable cheap low tech move part easy play capable great subtlety skillful player note bend quiver sigh immediately invoke long precious tradition penny whistle tin whistle mouthpiece provide primal sound celtic music plaintive slow air dizzyingly nimble dance tune musician pull whistle pocket join melody survive link century homemade music regretful duty propose ban penny whistle use outside guinness pull pub effective immediately sweet sound verge curdle time save overexposure wo nt immediate hardship st patrick day heart whistle top hit titanic soundtrack duly present oscar look forward grammy year titanic album berth 1 celine dion let talk love 2 hear tin whistle tootle blue break hearted eric clapton new album pilgrim suddenly clear whistle trendy sonic accessory late 1990 happen instrument pretty process happen sitar electric sitar cajun accordion panpipe taint abuse hand hippie band horror movie auteur rouste ethnic enclave instrument master revel new find prominence late realize flavor moment moment last new sound novelty ear catch break usual guitar keyboard leap radio speaker matter year month imitative band soundtrack commercial process keep speed soon retool keyboard manufacturer begin include pre set simulation sound local 40 band start insert song sound forever associate pop moment way reverbe guitar spell early 1960 surf music staccato synthesizer hark new wave rock circa 1979 year whistle hover pop radar van morrison sing whistle tote chieftain 1988 simply claim irish heritage paul simon whistle solo middle al graceland 1986 pay direct homage south african kwela music penny whistle stronghold rush latch sound nearly decade whistle tootle easy obscurity come corporate celtic blockbuster late 1990 riverdance lord dance whistle skirl rank vigorous step dancer clatter away formation like irish triumph simultaneously quieter realm new age music latch celtic music soothe timeless drone gentle piquant tone traditional instrument ethnicity rediscover worldwide celt prepared jame horner score titanic use element riverdance muscle new age sweetness lend celtic veneer sweep romantic crescendo celtic connection titanic build belfast movie score omnipresent innocent whistle turn move unassuming context ceilidh irish jam session sail orchestra parley ms dion implement coercive tear jerk doubt arranger plan use way good sound lose ultimately ban whistle time recede clapton song year immediately signal 1998 way electric sitar moan late 1960 course whistle wo nt disappear traditional irish group thrive subgenre celtic new age music nt likely rule good sound lose broad pop arena whistle fade earshot probably soon turn commercial deeply inappropriate product producer instrument elemental honk didgeridoo mellow peal indonesian trompong set tune gong 15 20 year sample happy producer bright idea place clear airy tone whistle mix notice add track spread way 1970s wah wah blaxploitation guitar show place people remember titanic boom simple nostalgia forgive kitsch certain child note parent grow misty eye laugh join tinge self consciousness hear sound breath tin imagine green field ireland whistle day big time amplify ubiquitous humble instrument touch destiny
NYT19980407.0272,486,new york werner herzog tell real life tall tale little dieter need fly documentary describe breakneck adventure action hero swashbuckler film subject dieter dengler describe exploit memory garrulous extrovert live comfortable life near san francisco talk extraordinary early hardship drive sustain german childhood sear image world war ii american military career see shoot laos 1966 hair raise story tell happen herzog haunt documentary interesting figure camera dengler practice raconteur story amply illustrate herzogs occasional meditation subject linger child filmmaker say voice dieter see thing earthly sense germany transform dreamscape surreal starkly poetic image wartime destruction accompany observation aerial shot voluptuous explosion jungle amplify herzog idea like dengler fighter pilot look strange like barbaric dream little dieter need fly open wednesday film forum filmmaker exotic work straightforwardly present dengler eventful history speak have boy tear wallpaper bomb wall mother cook nutrient glue show camera memory prisoner war camp lead hundred pound emergency provision hide house case return southeast asia camera crew herzog enlist villager water buffalo stand impassively camera provide atmosphere dengler describe harrowing experience prisoner think say captor ultimately highly dramatic escape dengler illustrate open handcuff piece wire tell bite snake share black tie reunion dinner helicopter pilot finally rescue light ordeal pleasant chattiness begin film strange aspect herzog put hide casual remark fun life production note little dieter need fly produce direct werner herzog director photography peter zeitlinger edit rainer standke glen scantlebury joe bini release werner herzog filmproduktion film forum 209 west houston st run time 80 minute film rate werner herzog narrator dieter dengler
NYT19980407.0289,689,moscow meeting political theater substance president boris yeltsin summon opponent kremlin tuesday attempt steady grip rein power drum support new prime minister ballyhooed political round table take place ornate st catherine hall president hold center stage sergei kiriyenko youthful aide yeltsin pick prime minister sit television camera capture yeltsin serve notice critic intention abandon kiriyenko project image strength yeltsin portray reasonable leader try work communist dominate low house parliament meeting definitive hour session end room negotiate kiriyenko nomination go think purely cosmetic event say yevgeny volk director moscow office heritage foundation talk bargaining tactical term yeltsin conduct round table communist national pressure government answer volk express dominant view moscow yeltsin ultimately succeed win parliamentary approval kiriyenkos appointment key question increasingly appear kiriyenko approve cost term symbolic substantive concession yeltsin new appointment program sure yeltsin strike pose gennadi zyuganov communist leader declare meeting communist kiriyenkos appointment nomination come parliament friday mean communist determined block nomination indefinitely political analyst believe communist determined appear resolute national day protest schedule thursday zyuganov careful exclude possibility communist eventually acquiesce nomination vladimir zhirinovsky nationalist leader well know clownish antic say kiriyenko condition pick member yeltsin new government alexander shokhin parliamentary leader home russia political party found oust prime minister viktor chernomyrdin suggest party influence composition yeltsin new team grigory yavlinsky liberal yablocko party adamant opposition kiriyenko appear calculate influence yablocko party increase remain unambiguously opposition kiriyenko fall wayside parliament vote kiriyenko nomination expect friday parliament rebuff yeltsin president indicate press parliament approval considerable leverage story end optional material follow parliament reject yeltsin choice prime minister time president disband parliament new parliamentary election parliamentary deputy loath compete early election prefer hold post privilege long possible tuesday meeting design avoid confrontation session yeltsin say consider choice include yegor stroyev head upper house parliament moscow major yuri luzhkov settle 35 year old kiriyenko yeltsin praise kiriyenkos professionalism say new government include candidate oppose faction kiriyenko propose list week official serve new government yeltsin grandly declare 1998 year confrontation overlook fact bother consult parliament government pick kiriyenko order surprise government shake veto decision abstain ban yeltsin say let try way
NYT19980407.0292,769,chicago m middle say eppie lederer speak chicago hometown love pinpoint spot cultural map ann lander eppie lederer arbiter main street american more 1955 dish advice seven day week column guinness book world record say widely syndicate world 90 million reader 1200 newspaper receive 2000 letter day eppie call nt slow approach 80 fourth july d come palatial apartment lake michigan learn reader survive clinton sex scandal pulse nation speak say dress red speak firecracker chicago newsroom rhythm page pulse nation democrat keep reader trust endorse politician product fad ronald reagan jimmy carter appoint board bill clinton invite stay lincoln bedroom money connect give eppie vouch private life president know truman bet absolutely totally faithful bess clinton accusation revelation nt know d reader outraged lot anti clinton stuff surprised little negative mail outpouring support conclude popular president say business nt care sophisticated new york california middle america column appear lot small town paper des moine muskegon tyler texas paula jone reader know prompt give makeover nt buy hurray american public monica lewinsky feel sorry feel s little long tooth chase celebrity nt teen ager kenneth starr fail pepperdine linda tripp current villainess tell ve absolutely positive mail linda tripp nt public refusal condemn clinton signal kind moral collapse eppie marriage end divorce 1975 say people willing forgive permissive realistic way life husband faithful ve 43 year country go direction time nt think clinton get forgiving people good thing eppie dismiss notion nation child scar nonstop talk oral sex adultery awfully hard shock kid 8 year age country live glass bubble child know heck lot parent think know parent think know eppie attribute today kid knowledge sex tv grow pre tv sioux city iowa father abe friedman own theater burlesque house s sister twin pauline write rival dear abby column get sex education 15 year old girl chorus 16 year old hang backstage like talk lot hear plenty word ask nt find clinton scandal particularly momentous eppie abruptly get go adjoining room come big scrapbook photo visit american soldier saigon hospital 1967 war s important say turn page count kind stuff linda tripp care linda tripp american people pretty solid pretty savvy know s important s scream yell bill clinton female eppie scrapbook offer advice say end column
